epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
71,-1.398903,-1.400947,28.777873,-1.742143,-1.742518,12.828833,9.88e-05,5.5
107,-0.967532,-0.967532,53.301728,-0.057762,-0.057762,83.096073,9.72e-05,4.0
74,-0.786166,-0.787367,68.468759,-0.414267,-0.414299,89.722433,9.87e-05,5.9
108,-0.968480,-0.968480,53.383214,-0.143145,-0.143145,83.345829,9.71e-05,4.2
72,-1.432945,-1.433459,27.395915,-1.747381,-1.747396,14.583714,9.87e-05,6.0
75,-0.790345,-0.791277,68.245207,-0.400340,-0.400373,89.081730,9.86e-05,5.7
109,-0.970512,-0.970512,53.147886,-0.144665,-0.144665,82.508440,9.71e-05,4.3
73,-1.429924,-1.430031,27.418689,-1.754741,-1.754757,12.412805,9.87e-05,5.8
110,-0.974321,-0.974321,52.902714,-0.127277,-0.127277,81.141401,9.70e-05,4.1
76,-0.796334,-0.797280,67.703369,-0.349157,-0.349188,88.781525,9.86e-05,6.0
74,-1.430995,-1.431102,27.459204,-1.779169,-1.779182,12.825669,9.87e-05,5.7
111,-0.975311,-0.975311,52.925361,-0.006272,-0.006272,81.707408,9.70e-05,4.1
77,-0.802294,-0.803219,67.054577,-0.322318,-0.322375,87.467393,9.85e-05,5.3
112,-0.978485,-0.978485,52.536076,0.020326,0.020326,82.566560,9.69e-05,4.1
75,-1.434178,-1.434277,27.342154,-1.781258,-1.781268,11.529951,9.86e-05,5.5
78,-0.806231,-0.807181,66.837349,-0.358987,-0.359055,87.196700,9.85e-05,5.4
113,-0.981392,-0.981392,52.390525,0.051514,0.051514,82.752931,9.69e-05,4.4
76,-1.429172,-1.429272,27.626772,-1.767036,-1.767046,11.520047,9.86e-05,6.1
114,-0.981581,-0.981581,52.367999,-0.060800,-0.060800,81.809784,9.68e-05,3.9
79,-0.808233,-0.809111,66.591449,-0.348807,-0.348826,88.547156,9.85e-05,5.8
115,-0.987416,-0.987416,51.961189,-0.017535,-0.017535,81.423245,9.68e-05,4.2
77,-1.448231,-1.448331,26.812570,-1.788091,-1.788103,10.627625,9.85e-05,5.6
80,-0.810667,-0.811643,66.404634,-0.463975,-0.464007,88.136776,9.84e-05,5.7
116,-0.986872,-0.986872,52.079016,0.086060,0.086060,82.061165,9.67e-05,4.0
78,-1.446511,-1.446609,26.800458,-1.755855,-1.755872,13.864969,9.85e-05,6.1
117,-0.991036,-0.991036,51.660638,-0.022882,-0.022882,81.684233,9.67e-05,4.6
81,-0.817285,-0.818234,65.848901,-0.424053,-0.424073,89.280245,9.84e-05,6.0
79,-1.433191,-1.433307,27.628847,-1.824518,-1.824529,10.263849,9.85e-05,5.5
118,-0.994546,-0.994546,51.450943,0.017893,0.017893,81.726761,9.66e-05,4.7
82,-0.820164,-0.821040,65.587089,-0.392312,-0.392352,87.848586,9.84e-05,5.8
119,-0.996016,-0.996016,51.417855,0.023156,0.023156,82.365610,9.65e-05,4.2
80,-1.456367,-1.456477,26.392098,-1.746581,-1.746591,14.584457,9.84e-05,5.8
83,-0.822191,-0.823063,65.421881,-0.327702,-0.327724,88.092855,9.83e-05,5.8
120,-0.996352,-0.996352,51.330004,-0.002818,-0.002818,81.552200,9.65e-05,4.3
81,-1.457282,-1.457388,26.418109,-1.840707,-1.840720,9.337561,9.84e-05,6.3
121,-0.996679,-0.996679,51.272259,-0.089194,-0.089194,79.890965,9.64e-05,4.0
84,-0.825899,-0.826767,65.229228,-0.370496,-0.370517,87.447860,9.83e-05,5.6
82,-1.465845,-1.465964,26.127238,-1.789189,-1.789207,12.756768,9.84e-05,5.7
122,-1.001100,-1.001100,51.062141,-0.013774,-0.013774,80.362199,9.64e-05,4.2
85,-0.831935,-0.832791,64.533438,-0.307411,-0.307441,87.205631,9.82e-05,5.8
123,-1.004053,-1.004053,50.830898,-0.032197,-0.032197,81.857482,9.63e-05,4.3
83,-1.465334,-1.465464,26.097893,-1.816630,-1.816649,10.373262,9.83e-05,5.8
